"","id","altura","idade","peso","imc","sexo","escolaridade","profissao","fumante.f","fumante.n","salario","carros","filhos"
"3308",3308,1.61,28,59.36,22.9,"M","3º Grau","Exatas","não",0,3436.35,1,1
"3309",3309,1.65,28,61.15,22.46,"F","2º Grau","Humanas","não",0,3615.41,1,0
"3310",3310,1.66,28,61.27,22.23,"M","1º Grau","Exatas","sim",1,3626.97,1,1
"3311",3311,1.38,30,50.39,26.46,"F","Doutorado","Biológicas","não",0,2539.24,3,2
"3312",3312,1.55,28,56.84,23.66,"F","3º Grau","Biológicas","sim",1,3184.41,2,2
"3313",3313,1.62,32,59.84,22.8,"M","1º Grau","Humanas","sim",1,3483.53,3,0
"3314",3314,1.46,29,53.43,25.07,"M","Doutorado","Exatas","não",0,2843.15,1,1
"3315",3315,1.62,28,59.88,22.82,"M","3º Grau","Biológicas","não",0,3488.47,0,2
"3316",3316,1.62,27,59.83,22.8,"M","PósDoc","Biológicas","sim",1,3482.67,0,2
"3317",3317,1.55,26,56.85,23.66,"F","Analfabeto","Humanas","não",0,3185.09,1,0
"3318",3318,1.4,30,51.11,26.08,"F","Analfabeto","Exatas","não",0,2611.15,0,1
"3319",3319,1.56,27,57.58,23.66,"F","PósDoc","Humanas","sim",1,3257.8,1,0
"3320",3320,1.46,29,53.58,25.14,"F","Doutorado","Exatas","não",0,2858.38,0,1
"3321",3321,1.55,26,57.05,23.75,"F","1º Grau","Exatas","sim",1,3205.35,3,1
"3322",3322,1.37,30,49.99,26.63,"M","PósDoc","Biológicas","sim",1,2499.11,2,2
"3323",3323,1.5,25,55.03,24.46,"F","Doutorado","Exatas","não",0,3003.23,0,1
"3324",3324,1.35,26,48.84,26.8,"M","1º Grau","Exatas","não",0,2384.49,3,1
"3325",3325,1.55,28,56.96,23.71,"F","PósDoc","Biológicas","sim",1,3196.29,2,2
"3326",3326,1.52,31,55.78,24.14,"M","PósDoc","Humanas","não",0,3077.63,3,0
"3327",3327,1.73,26,64.09,21.41,"F","Doutorado","Exatas","sim",1,3909.28,3,1
"3328",3328,1.69,27,62.59,21.91,"M","Analfabeto","Humanas","sim",1,3758.73,0,0
"3329",3329,1.38,27,50.36,26.44,"F","PósDoc","Humanas","não",0,2535.79,2,0
"3330",3330,1.62,28,59.91,22.83,"M","1º Grau","Exatas","não",0,3491.01,2,1
"3331",3331,1.48,25,54,24.65,"M","Doutorado","Biológicas","não",0,2900.06,2,2
"3332",3332,1.4,26,50.85,25.94,"F","Doutorado","Biológicas","sim",1,2584.59,1,2
"3333",3333,1.53,27,56.34,24.07,"M","2º Grau","Exatas","sim",1,3134.36,0,1
"3334",3334,1.47,25,53.65,24.83,"M","Doutorado","Humanas","não",0,2864.54,3,0
"3335",3335,1.52,25,55.97,24.23,"M","Analfabeto","Exatas","não",0,3096.81,3,1
"3336",3336,1.21,25,43.41,29.65,"M","3º Grau","Exatas","não",0,1841.24,0,1
"3337",3337,1.7,29,62.8,21.73,"F","1º Grau","Biológicas","não",0,3780.11,2,2
"3338",3338,1.46,25,53.28,25,"M","Doutorado","Biológicas","não",0,2827.7,0,2
"3339",3339,1.57,29,57.78,23.44,"F","Mestrado","Humanas","sim",1,3278.34,3,0
"3340",3340,1.54,29,56.44,23.8,"M","2º Grau","Biológicas","não",0,3144.11,2,2
"3341",3341,1.17,27,41.75,30.5,"M","2º Grau","Exatas","não",0,1675.12,2,1
"3342",3342,1.47,29,53.71,24.86,"F","2º Grau","Humanas","não",0,2871.15,3,0
"3343",3343,1.56,29,57.25,23.52,"M","Doutorado","Biológicas","não",0,3224.85,2,2
"3344",3344,1.49,30,54.67,24.63,"M","Analfabeto","Exatas","sim",1,2967.23,0,1
"3345",3345,1.63,26,60.1,22.62,"F","1º Grau","Biológicas","não",0,3509.96,3,2
"3346",3346,1.58,32,58.35,23.37,"M","3º Grau","Exatas","não",0,3335.04,1,1
"3347",3347,1.4,28,50.98,26.01,"M","1º Grau","Exatas","não",0,2598.11,0,1
"3348",3348,1.4,28,51.09,26.07,"F","1º Grau","Exatas","sim",1,2609.3,1,1
"3349",3349,1.35,28,48.86,26.81,"F","Doutorado","Biológicas","não",0,2385.56,3,2
"3350",3350,1.53,29,56.25,24.03,"M","1º Grau","Exatas","não",0,3125.2,1,1
"3351",3351,1.51,28,55.44,24.31,"F","Analfabeto","Humanas","sim",1,3043.83,2,0
"3352",3352,1.51,25,55.24,24.23,"F","1º Grau","Humanas","não",0,3023.83,1,0
"3353",3353,1.35,31,48.87,26.81,"F","2º Grau","Exatas","sim",1,2387.06,3,1
"3354",3354,1.57,28,57.88,23.48,"M","2º Grau","Biológicas","não",0,3287.57,0,2
"3355",3355,1.58,27,58.36,23.38,"F","3º Grau","Exatas","não",0,3336.29,2,1
"3356",3356,1.69,28,62.41,21.85,"F","Doutorado","Biológicas","não",0,3740.7,1,2
"3357",3357,1.52,29,55.77,24.14,"M","Analfabeto","Exatas","não",0,3076.91,2,1
"3358",3358,1.46,28,53.34,25.02,"M","1º Grau","Biológicas","não",0,2834.23,3,2
"3359",3359,1.4,31,51.07,26.06,"F","PósDoc","Biológicas","não",0,2606.54,2,2
"3360",3360,1.46,27,53.48,25.09,"M","2º Grau","Humanas","sim",1,2848,1,0
"3361",3361,1.51,25,55.27,24.24,"F","3º Grau","Humanas","sim",1,3026.94,3,0
"3362",3362,1.61,26,59.42,22.92,"F","3º Grau","Biológicas","não",0,3441.76,2,2
"3363",3363,1.39,26,50.52,26.15,"M","Analfabeto","Exatas","não",0,2552.15,2,1
"3364",3364,1.59,30,58.64,23.2,"F","1º Grau","Biológicas","não",0,3363.96,2,2
"3365",3365,1.47,26,53.85,24.92,"M","PósDoc","Biológicas","sim",1,2884.8,1,2
"3366",3366,1.62,31,59.96,22.85,"M","Doutorado","Biológicas","não",0,3495.86,2,2
"3367",3367,1.54,25,56.77,23.94,"F","3º Grau","Biológicas","não",0,3176.51,3,2
"3368",3368,1.54,24,56.47,23.81,"M","Mestrado","Exatas","não",0,3147.03,1,1
"3369",3369,1.56,26,57.57,23.66,"F","2º Grau","Exatas","não",0,3256.78,2,1
"3370",3370,1.48,25,54.38,24.83,"F","1º Grau","Biológicas","sim",1,2938.08,3,2
"3371",3371,1.4,28,51.18,26.11,"F","3º Grau","Biológicas","não",0,2617.89,1,2
"3372",3372,1.68,29,62.06,21.99,"M","Mestrado","Humanas","não",0,3705.61,2,0
"3373",3373,1.49,25,54.66,24.62,"F","Analfabeto","Biológicas","não",0,2965.84,2,2
"3374",3374,1.45,28,52.93,25.17,"F","Mestrado","Exatas","sim",1,2792.76,1,1
"3375",3375,1.44,28,52.68,25.41,"M","3º Grau","Humanas","sim",1,2767.87,1,0
"3376",3376,1.62,28,59.69,22.74,"M","Mestrado","Biológicas","não",0,3469.35,2,2
"3377",3377,1.63,26,60.3,22.7,"F","Mestrado","Exatas","não",0,3529.97,3,1
"3378",3378,1.56,26,57.58,23.66,"F","1º Grau","Exatas","não",0,3258.18,0,1
"3379",3379,1.64,31,60.54,22.51,"M","3º Grau","Humanas","sim",1,3553.52,3,0
"3380",3380,1.58,30,58.28,23.35,"F","PósDoc","Biológicas","não",0,3328.48,1,2
"3381",3381,1.54,29,56.61,23.87,"M","Analfabeto","Humanas","sim",1,3160.68,0,0
"3382",3382,1.55,25,57.19,23.8,"M","Doutorado","Exatas","sim",1,3219.22,3,1
"3383",3383,1.43,29,52.13,25.49,"F","3º Grau","Humanas","não",0,2712.64,0,0
"3384",3384,1.53,25,56.4,24.09,"M","1º Grau","Humanas","não",0,3139.69,3,0
"3385",3385,1.52,27,55.92,24.2,"F","Analfabeto","Exatas","não",0,3092.33,1,1
"3386",3386,1.5,28,55.13,24.5,"M","3º Grau","Biológicas","sim",1,3012.74,1,2
"3387",3387,1.51,25,55.47,24.33,"F","PósDoc","Exatas","não",0,3046.79,2,1
"3388",3388,1.69,28,62.41,21.85,"M","3º Grau","Humanas","sim",1,3740.53,0,0
"3389",3389,1.46,26,53.48,25.09,"F","Doutorado","Exatas","não",0,2848.18,0,1
"3390",3390,1.39,26,50.75,26.27,"M","PósDoc","Exatas","não",0,2574.66,2,1
"3391",3391,1.46,27,53.33,25.02,"F","Analfabeto","Humanas","não",0,2833.15,2,0
"3392",3392,1.48,25,54.4,24.84,"F","PósDoc","Humanas","sim",1,2939.85,1,0
"3393",3393,1.7,34,62.8,21.73,"F","Mestrado","Humanas","não",0,3780.07,2,0
"3394",3394,1.55,27,56.84,23.66,"F","3º Grau","Biológicas","não",0,3183.85,0,2
"3395",3395,1.55,28,57.02,23.73,"M","1º Grau","Humanas","sim",1,3201.63,3,0
"3396",3396,1.37,29,49.9,26.59,"M","1º Grau","Exatas","não",0,2490.49,1,1
"3397",3397,1.51,29,55.59,24.38,"M","Mestrado","Humanas","sim",1,3058.98,2,0
"3398",3398,1.46,29,53.21,24.96,"M","3º Grau","Biológicas","não",0,2820.79,3,2
"3399",3399,1.33,24,48.29,27.3,"M","Doutorado","Exatas","não",0,2328.83,2,1
"3400",3400,1.52,27,55.71,24.11,"M","1º Grau","Exatas","sim",1,3070.98,0,1
"3401",3401,1.59,28,58.54,23.16,"F","Analfabeto","Humanas","não",0,3354.27,0,0
"3402",3402,1.58,28,58.08,23.27,"F","Analfabeto","Exatas","não",0,3307.9,3,1
"3403",3403,1.46,27,53.45,25.08,"F","2º Grau","Humanas","sim",1,2845.33,2,0
"3404",3404,1.59,27,58.53,23.15,"M","2º Grau","Biológicas","não",0,3352.87,3,2
"3405",3405,1.75,25,64.9,21.19,"M","1º Grau","Biológicas","não",0,3990.34,0,2
"3406",3406,1.39,28,50.64,26.21,"F","Doutorado","Biológicas","não",0,2563.69,1,2
"3407",3407,1.51,30,55.29,24.25,"M","Analfabeto","Humanas","sim",1,3029.27,3,0
"3408",3408,1.52,30,55.64,24.08,"F","2º Grau","Humanas","não",0,3063.61,2,0
"3409",3409,1.45,30,53.16,25.28,"M","PósDoc","Biológicas","não",0,2815.99,3,2
"3410",3410,1.64,30,60.65,22.55,"F","3º Grau","Biológicas","sim",1,3564.77,0,2
"3411",3411,1.4,30,51.11,26.08,"F","Mestrado","Exatas","não",0,2610.65,2,1
"3412",3412,1.66,30,61.53,22.33,"F","PósDoc","Humanas","não",0,3652.88,3,0
"3413",3413,1.35,26,49.12,26.95,"F","3º Grau","Humanas","não",0,2412.34,0,0
"3414",3414,1.62,29,59.63,22.72,"M","3º Grau","Biológicas","não",0,3462.97,3,2
"3415",3415,1.52,29,55.79,24.15,"M","3º Grau","Biológicas","sim",1,3078.81,1,2
"3416",3416,1.62,27,59.65,22.73,"F","Doutorado","Biológicas","sim",1,3465.03,0,2
"3417",3417,1.39,26,50.6,26.19,"M","1º Grau","Humanas","sim",1,2560.44,3,0
"3418",3418,1.47,25,53.78,24.89,"F","PósDoc","Humanas","sim",1,2877.66,0,0
"3419",3419,1.72,28,63.72,21.54,"F","3º Grau","Humanas","não",0,3872.07,2,0
"3420",3420,1.52,25,55.73,24.12,"M","1º Grau","Exatas","não",0,3072.53,1,1
"3421",3421,1.51,26,55.55,24.36,"F","Mestrado","Biológicas","sim",1,3055.29,2,2
"3422",3422,1.33,28,48.25,27.28,"F","Analfabeto","Humanas","não",0,2324.88,2,0
"3423",3423,1.47,29,53.85,24.92,"M","Mestrado","Humanas","sim",1,2885.37,0,0
"3424",3424,1.5,28,54.84,24.37,"M","PósDoc","Humanas","não",0,2984.28,0,0
"3425",3425,1.52,29,55.97,24.23,"F","PósDoc","Biológicas","não",0,3097.4,3,2
"3426",3426,1.54,26,56.63,23.88,"M","1º Grau","Biológicas","não",0,3162.59,2,2
"3427",3427,1.48,30,54.3,24.79,"M","Mestrado","Biológicas","não",0,2930.2,2,2
"3428",3428,1.42,29,51.62,25.6,"M","PósDoc","Biológicas","não",0,2661.52,0,2
"3429",3429,1.69,30,62.7,21.95,"M","1º Grau","Exatas","sim",1,3769.68,0,1
"3430",3430,1.44,27,52.58,25.36,"F","Doutorado","Biológicas","não",0,2758.35,3,2
"3431",3431,1.54,30,56.61,23.87,"M","2º Grau","Humanas","sim",1,3160.55,0,0
"3432",3432,1.47,29,53.87,24.93,"M","1º Grau","Biológicas","não",0,2887.24,2,2
"3433",3433,1.57,27,57.79,23.45,"M","Analfabeto","Humanas","sim",1,3279.09,2,0
"3434",3434,1.49,30,54.63,24.61,"M","PósDoc","Exatas","não",0,2962.73,3,1
"3435",3435,1.55,30,56.99,23.72,"F","1º Grau","Biológicas","não",0,3199.41,0,2
"3436",3436,1.43,31,52.27,25.56,"M","1º Grau","Humanas","sim",1,2727.2,1,0
"3437",3437,1.46,27,53.45,25.08,"F","Doutorado","Humanas","sim",1,2845.3,1,0
"3438",3438,1.54,30,56.51,23.83,"M","2º Grau","Biológicas","não",0,3151.43,0,2
"3439",3439,1.4,28,50.82,25.93,"F","Mestrado","Exatas","sim",1,2581.71,0,1
"3440",3440,1.56,28,57.21,23.51,"M","1º Grau","Biológicas","sim",1,3220.8,2,2
"3441",3441,1.36,28,49.32,26.67,"M","1º Grau","Humanas","não",0,2431.93,1,0
"3442",3442,1.43,30,52.2,25.53,"F","Mestrado","Biológicas","não",0,2720.15,3,2
"3443",3443,1.54,27,56.57,23.85,"F","2º Grau","Humanas","não",0,3156.98,1,0
"3444",3444,1.58,28,58.21,23.32,"M","Analfabeto","Humanas","não",0,3320.89,2,0
"3445",3445,1.48,29,54.39,24.83,"M","3º Grau","Exatas","não",0,2938.79,2,1
"3446",3446,1.52,27,55.69,24.1,"F","3º Grau","Biológicas","não",0,3068.87,0,2
"3447",3447,1.39,27,50.73,26.26,"M","Doutorado","Biológicas","sim",1,2572.87,1,2
"3448",3448,1.58,28,58.31,23.36,"M","3º Grau","Humanas","sim",1,3330.8,1,0
"3449",3449,1.61,27,59.29,22.87,"F","Analfabeto","Exatas","não",0,3429.09,2,1
"3450",3450,1.6,31,59.14,23.1,"F","Mestrado","Biológicas","não",0,3413.77,3,2
"3451",3451,1.37,26,49.99,26.63,"F","Doutorado","Exatas","não",0,2498.99,0,1
"3452",3452,1.32,23,47.75,27.4,"F","Mestrado","Humanas","sim",1,2274.73,0,0
"3453",3453,1.39,28,50.51,26.14,"M","Doutorado","Humanas","não",0,2550.53,0,0
"3454",3454,1.33,27,48.13,27.21,"M","3º Grau","Exatas","não",0,2312.71,0,1
"3455",3455,1.57,27,57.7,23.41,"M","Analfabeto","Exatas","não",0,3270.46,0,1
"3456",3456,1.53,31,56.02,23.93,"F","Analfabeto","Biológicas","não",0,3102.23,3,2
"3457",3457,1.64,26,60.48,22.49,"F","1º Grau","Exatas","não",0,3547.99,0,1
"3458",3458,1.34,30,48.58,27.06,"M","PósDoc","Biológicas","sim",1,2358.02,0,2
"3459",3459,1.44,25,52.64,25.39,"F","PósDoc","Humanas","sim",1,2763.73,1,0
"3460",3460,1.47,28,53.85,24.92,"M","3º Grau","Humanas","não",0,2885.45,0,0
"3461",3461,1.57,28,57.81,23.45,"M","3º Grau","Humanas","sim",1,3281.25,1,0
"3462",3462,1.38,27,50.33,26.43,"M","Doutorado","Exatas","não",0,2533.24,0,1
"3463",3463,1.65,26,60.93,22.38,"F","2º Grau","Exatas","não",0,3592.77,2,1
"3464",3464,1.56,27,57.36,23.57,"M","3º Grau","Humanas","sim",1,3236.19,3,0
"3465",3465,1.42,25,51.62,25.6,"F","Doutorado","Biológicas","não",0,2661.64,0,2
"3466",3466,1.53,27,56.15,23.99,"M","PósDoc","Biológicas","não",0,3114.92,2,2
"3467",3467,1.64,28,60.77,22.59,"F","1º Grau","Biológicas","sim",1,3576.57,1,2
"3468",3468,1.5,32,55.19,24.53,"M","2º Grau","Humanas","sim",1,3018.9,2,0
"3469",3469,1.62,29,59.94,22.84,"F","Mestrado","Biológicas","sim",1,3493.96,2,2
"3470",3470,1.63,23,60.39,22.73,"F","Mestrado","Humanas","não",0,3539.05,2,0
"3471",3471,1.61,27,59.34,22.89,"F","Mestrado","Exatas","não",0,3434.1,1,1
"3472",3472,1.84,29,68.67,20.28,"M","Doutorado","Biológicas","sim",1,4367.45,3,2
"3473",3473,1.61,29,59.51,22.96,"M","Doutorado","Exatas","não",0,3451.12,0,1
"3474",3474,1.67,29,61.65,22.11,"M","Doutorado","Exatas","sim",1,3664.81,1,1
"3475",3475,1.53,28,56,23.92,"M","Mestrado","Humanas","sim",1,3100.28,3,0
"3476",3476,1.47,29,53.78,24.89,"F","Mestrado","Biológicas","não",0,2878.33,3,2
"3477",3477,1.57,26,57.66,23.39,"F","2º Grau","Humanas","não",0,3265.63,0,0
"3478",3478,1.54,26,56.73,23.92,"M","2º Grau","Exatas","não",0,3172.81,3,1
"3479",3479,1.44,27,52.47,25.3,"F","3º Grau","Humanas","sim",1,2746.7,3,0
"3480",3480,1.55,25,57.14,23.78,"F","3º Grau","Biológicas","sim",1,3214.06,2,2
"3481",3481,1.73,27,64.38,21.51,"M","2º Grau","Biológicas","não",0,3938.24,0,2
"3482",3482,1.44,29,52.57,25.35,"F","Doutorado","Exatas","sim",1,2757.45,1,1
"3483",3483,1.48,25,54.05,24.68,"F","3º Grau","Biológicas","não",0,2904.57,3,2
"3484",3484,1.75,30,64.86,21.18,"F","Doutorado","Humanas","sim",1,3985.59,0,0
"3485",3485,1.4,31,51.06,26.05,"M","1º Grau","Biológicas","sim",1,2606.32,1,2
"3486",3486,1.35,27,49.01,26.89,"F","Doutorado","Biológicas","sim",1,2400.92,0,2
"3487",3487,1.53,30,56.26,24.03,"M","1º Grau","Exatas","não",0,3126.28,3,1
"3488",3488,1.38,29,50.05,26.28,"F","2º Grau","Biológicas","não",0,2504.95,0,2
"3489",3489,1.53,25,56.18,24,"M","3º Grau","Exatas","não",0,3118.12,1,1
"3490",3490,1.49,24,54.55,24.57,"F","PósDoc","Biológicas","sim",1,2955.28,3,2
"3491",3491,1.59,31,58.46,23.12,"M","2º Grau","Biológicas","não",0,3345.83,3,2
"3492",3492,1.36,26,49.42,26.72,"F","1º Grau","Biológicas","não",0,2442.46,2,2
"3493",3493,1.67,29,61.66,22.11,"M","1º Grau","Humanas","sim",1,3665.99,3,0
"3494",3494,1.53,29,56.35,24.07,"M","PósDoc","Humanas","não",0,3134.67,0,0
"3495",3495,1.55,28,57.01,23.73,"F","Analfabeto","Biológicas","não",0,3200.92,3,2
"3496",3496,1.46,28,53.2,24.96,"F","3º Grau","Exatas","não",0,2820.35,0,1
"3497",3497,1.52,30,55.72,24.12,"F","Mestrado","Humanas","não",0,3071.7,3,0
"3498",3498,1.35,28,49.13,26.96,"M","PósDoc","Exatas","não",0,2412.79,0,1
"3499",3499,1.7,24,63.02,21.81,"M","Analfabeto","Biológicas","sim",1,3802.02,3,2
"3500",3500,1.6,25,58.96,23.03,"F","Doutorado","Exatas","sim",1,3395.63,0,1
"3501",3501,1.47,26,53.94,24.96,"M","2º Grau","Exatas","não",0,2893.69,0,1
"3502",3502,1.55,30,56.94,23.7,"F","PósDoc","Exatas","não",0,3194.35,0,1
"3503",3503,1.48,27,54.37,24.82,"M","3º Grau","Exatas","sim",1,2937.13,3,1
"3504",3504,1.69,31,62.79,21.98,"M","2º Grau","Exatas","não",0,3778.74,0,1
"3505",3505,1.82,27,67.61,20.41,"M","Analfabeto","Humanas","não",0,4260.74,0,0
"3506",3506,1.42,25,51.9,25.74,"M","Doutorado","Humanas","sim",1,2689.54,1,0
"3507",3507,1.51,28,55.22,24.22,"M","3º Grau","Biológicas","não",0,3022.33,2,2
"3508",3508,1.47,30,53.78,24.89,"F","Doutorado","Biológicas","não",0,2878.31,1,2
"3509",3509,1.69,28,62.61,21.92,"M","2º Grau","Biológicas","sim",1,3760.66,3,2
"3510",3510,1.62,32,59.78,22.78,"F","PósDoc","Exatas","não",0,3477.7,2,1
"3511",3511,1.47,26,53.73,24.86,"M","Analfabeto","Exatas","não",0,2872.87,0,1
"3512",3512,1.58,27,58.38,23.39,"F","3º Grau","Humanas","sim",1,3338.37,0,0
"3513",3513,1.68,31,62.34,22.09,"F","1º Grau","Biológicas","sim",1,3733.82,0,2
"3514",3514,1.49,26,54.61,24.6,"F","PósDoc","Humanas","não",0,2961.49,0,0
"3515",3515,1.63,33,60.19,22.65,"M","Mestrado","Exatas","sim",1,3519.39,2,1
"3516",3516,1.56,26,57.38,23.58,"M","2º Grau","Biológicas","não",0,3237.88,3,2
"3517",3517,1.39,27,50.51,26.14,"M","Analfabeto","Humanas","não",0,2550.6,2,0
"3518",3518,1.56,28,57.43,23.6,"M","Analfabeto","Humanas","não",0,3243.08,2,0
"3519",3519,1.46,27,53.4,25.05,"M","Mestrado","Humanas","sim",1,2840.24,1,0
"3520",3520,1.39,27,50.45,26.11,"F","Mestrado","Humanas","não",0,2544.54,0,0
"3521",3521,1.5,29,54.94,24.42,"M","2º Grau","Humanas","sim",1,2993.63,3,0
"3522",3522,1.47,30,53.92,24.95,"M","3º Grau","Exatas","sim",1,2891.95,1,1
"3523",3523,1.55,29,57.04,23.74,"F","1º Grau","Humanas","não",0,3204.4,1,0
"3524",3524,1.44,28,52.48,25.31,"F","3º Grau","Exatas","não",0,2747.94,3,1
"3525",3525,1.44,25,52.61,25.37,"M","3º Grau","Humanas","não",0,2761.23,1,0
"3526",3526,1.42,27,51.93,25.75,"F","Doutorado","Biológicas","não",0,2693.48,0,2
"3527",3527,1.54,27,56.55,23.84,"F","Doutorado","Exatas","não",0,3154.56,0,1
"3528",3528,1.68,32,62.01,21.97,"F","PósDoc","Biológicas","não",0,3700.61,3,2
"3529",3529,1.39,32,50.69,26.24,"F","Mestrado","Humanas","não",0,2569.06,3,0
"3530",3530,1.52,29,56,24.24,"F","1º Grau","Biológicas","não",0,3099.54,3,2
"3531",3531,1.54,29,56.76,23.93,"M","Doutorado","Biológicas","não",0,3175.93,1,2
"3532",3532,1.44,30,52.69,25.41,"M","1º Grau","Biológicas","não",0,2768.93,2,2
"3533",3533,1.34,27,48.51,27.02,"M","Mestrado","Humanas","não",0,2350.69,1,0
"3534",3534,1.42,28,51.92,25.75,"F","Analfabeto","Exatas","não",0,2692.16,2,1
"3535",3535,1.62,26,59.75,22.77,"M","3º Grau","Exatas","não",0,3474.75,1,1
"3536",3536,1.54,26,56.8,23.95,"F","Mestrado","Humanas","não",0,3179.54,3,0
"3537",3537,1.56,29,57.25,23.52,"F","PósDoc","Humanas","não",0,3224.63,2,0
"3538",3538,1.56,29,57.22,23.51,"F","Analfabeto","Biológicas","não",0,3221.8,3,2
"3539",3539,1.49,24,54.67,24.63,"M","2º Grau","Humanas","não",0,2967.27,0,0
"3540",3540,1.5,27,54.98,24.44,"F","Mestrado","Biológicas","não",0,2997.72,3,2
"3541",3541,1.48,29,54.02,24.66,"M","PósDoc","Biológicas","sim",1,2902.24,0,2
"3542",3542,1.67,28,61.73,22.13,"F","PósDoc","Humanas","não",0,3673.4,2,0
"3543",3543,1.71,28,63.42,21.69,"F","Doutorado","Humanas","não",0,3842.13,3,0
"3544",3544,1.49,28,54.61,24.6,"F","1º Grau","Exatas","sim",1,2961.2,2,1
"3545",3545,1.43,26,52.39,25.62,"M","Analfabeto","Humanas","não",0,2738.72,1,0
"3546",3546,1.55,27,57.2,23.81,"M","Mestrado","Exatas","não",0,3219.99,0,1
"3547",3547,1.45,30,53.11,25.26,"F","Mestrado","Exatas","sim",1,2810.84,3,1
"3548",3548,1.55,29,56.82,23.65,"M","Analfabeto","Exatas","sim",1,3182.16,0,1
"3549",3549,1.58,26,58.05,23.25,"M","3º Grau","Biológicas","não",0,3304.72,3,2
"3550",3550,1.53,27,56.12,23.97,"F","2º Grau","Exatas","não",0,3112.02,1,1
"3551",3551,1.58,34,58.28,23.35,"F","2º Grau","Exatas","não",0,3328.05,3,1
"3552",3552,1.42,27,51.78,25.68,"M","3º Grau","Biológicas","sim",1,2678.01,0,2
"3553",3553,1.53,27,56.24,24.02,"M","Doutorado","Biológicas","sim",1,3123.73,3,2
"3554",3554,1.59,28,58.64,23.2,"F","Analfabeto","Biológicas","sim",1,3364.32,1,2
"3555",3555,1.57,24,57.97,23.52,"M","3º Grau","Biológicas","não",0,3296.69,1,2
"3556",3556,1.46,25,53.51,25.1,"F","Doutorado","Humanas","sim",1,2850.79,1,0
"3557",3557,1.79,28,66.63,20.8,"F","3º Grau","Exatas","não",0,4163.03,2,1
"3558",3558,1.48,26,54.06,24.68,"F","1º Grau","Biológicas","não",0,2905.83,1,2
"3559",3559,1.45,31,52.91,25.17,"F","2º Grau","Biológicas","não",0,2790.8,2,2
"3560",3560,1.57,28,57.74,23.42,"M","2º Grau","Exatas","sim",1,3273.76,0,1
"3561",3561,1.41,27,51.5,25.9,"F","PósDoc","Biológicas","não",0,2650.38,3,2
"3562",3562,1.47,31,53.84,24.92,"F","1º Grau","Exatas","não",0,2883.53,0,1
"3563",3563,1.52,27,55.94,24.21,"F","Doutorado","Biológicas","sim",1,3093.88,2,2
"3564",3564,1.45,27,52.98,25.2,"F","1º Grau","Biológicas","sim",1,2797.55,3,2
"3565",3565,1.53,28,56.17,24,"M","1º Grau","Humanas","sim",1,3116.8,1,0
"3566",3566,1.38,29,50.36,26.44,"F","Analfabeto","Humanas","sim",1,2536.26,0,0
"3567",3567,1.48,30,54.37,24.82,"M","Mestrado","Humanas","não",0,2936.84,1,0
"3568",3568,1.51,29,55.34,24.27,"M","2º Grau","Exatas","não",0,3033.89,1,1
"3569",3569,1.58,30,58.31,23.36,"F","3º Grau","Biológicas","não",0,3330.82,0,2
"3570",3570,1.42,27,51.86,25.72,"M","Mestrado","Humanas","não",0,2685.85,0,0
"3571",3571,1.46,29,53.21,24.96,"F","3º Grau","Exatas","sim",1,2821.09,3,1
"3572",3572,1.49,29,54.48,24.54,"F","PósDoc","Exatas","sim",1,2948.41,0,1
"3573",3573,1.44,27,52.55,25.34,"M","Mestrado","Exatas","não",0,2755.13,0,1
"3574",3574,1.56,31,57.56,23.65,"F","Analfabeto","Exatas","não",0,3255.76,1,1
"3575",3575,1.47,28,53.64,24.82,"F","2º Grau","Exatas","não",0,2863.61,1,1
"3576",3576,1.52,27,55.65,24.09,"M","PósDoc","Exatas","sim",1,3064.62,2,1
"3577",3577,1.48,28,54.23,24.76,"M","Analfabeto","Humanas","sim",1,2922.99,2,0
"3578",3578,1.4,28,51.04,26.04,"F","Analfabeto","Exatas","não",0,2603.88,2,1
"3579",3579,1.39,27,50.54,26.16,"M","Doutorado","Biológicas","não",0,2554.3,1,2
"3580",3580,1.22,26,43.87,29.47,"F","Mestrado","Exatas","sim",1,1886.93,0,1
"3581",3581,1.54,28,56.72,23.92,"F","Analfabeto","Humanas","não",0,3171.95,2,0
"3582",3582,1.51,26,55.3,24.25,"M","3º Grau","Humanas","sim",1,3030.05,3,0
"3583",3583,1.5,28,54.87,24.39,"M","Mestrado","Humanas","sim",1,2986.83,2,0
"3584",3584,1.34,25,48.44,26.98,"F","3º Grau","Biológicas","sim",1,2343.56,2,2
"3585",3585,1.49,28,54.57,24.58,"M","2º Grau","Humanas","não",0,2956.58,0,0
"3586",3586,1.32,31,47.99,27.54,"M","PósDoc","Biológicas","sim",1,2298.58,0,2
"3587",3587,1.58,26,58.24,23.33,"F","Doutorado","Biológicas","sim",1,3324,0,2
"3588",3588,1.58,27,58.27,23.34,"M","PósDoc","Humanas","não",0,3326.53,2,0
"3589",3589,1.37,29,49.85,26.56,"M","1º Grau","Exatas","sim",1,2484.81,3,1
"3590",3590,1.58,31,58.31,23.36,"M","Doutorado","Biológicas","sim",1,3330.72,2,2
"3591",3591,1.48,28,54.12,24.71,"M","3º Grau","Exatas","não",0,2911.56,0,1
"3592",3592,1.64,25,60.76,22.59,"M","2º Grau","Humanas","sim",1,3576.23,2,0
